,step,simulation_minute,robot_km,bike_km,total_km,delivered_parcels,robot_energy_kwh,bike_energy_kwh,total_energy_kwh,robot_co2_kg,bike_co2_kg,total_co2_kg,traditional_co2_kg,co2_savings_kg,co2_reduction_pct,energy_per_parcel_kwh,co2_per_parcel_kg
444,444,444,198.29682546946736,212.8516175557724,411.14844302523977,213.0,29.744523820420103,5.3212904388943105,35.065814259314415,6.930474050157884,1.2398606722623744,8.17033472242026,24.35584,16.185505277579743,66.45430942878481,0.1646282359592226,0.03835837897849887
445,445,445,198.5588298172055,213.27143103530867,411.83026085251413,214.0,29.78382447258082,5.331785775882717,35.11561024846354,6.939631102111332,1.2423060857806731,8.181937187892006,24.470186666666674,16.288249478774667,66.56365029271537,0.16409163667506327,0.03823335134528975
446,446,446,198.74970678924385,214.08301113292504,412.83271792216885,214.0,29.812456018386577,5.3520752783231265,35.164531296709704,6.946302252284073,1.2470335398492884,8.193335792133361,24.470186666666674,16.276850874533313,66.51706869365923,0.16432023970425094,0.03828661585109047
447,447,447,198.97285906336248,215.0907886110611,414.0636476744236,215.0,29.84592885950437,5.377269715276528,35.223198574780895,6.954101424264518,1.252903843659431,8.20700526792395,24.584533333333336,16.377528065409386,66.61720132471926,0.16382883058037626,0.03817211752522767
448,448,448,199.11703989032708,215.93040937771883,415.0474492680459,215.0,29.86755598354906,5.398260234442971,35.26581621799203,6.959140544166932,1.2577946346252125,8.216935178792145,24.584533333333336,16.36759815454119,66.57681043857326,0.16402705217670713,0.03821830315717277
449,449,449,199.36432020076623,216.61736601037535,415.98168621114155,217.0,29.904648030114934,5.415434150259384,35.32008218037432,6.96778299101678,1.2617961570104366,8.229579148027216,24.81322666666667,16.583647518639452,66.83390169855426,0.16276535566992775,0.037924327871093164
450,450,450,199.6622062982355,217.14523745091972,416.80744374915525,217.0,29.949330944735323,5.428630936272993,35.37796188100832,6.97819411012333,1.2648710081516075,8.243065118274938,24.81322666666667,16.57016154839173,66.77955177289208,0.16303208240095998,0.03798647519942368
451,451,451,199.7475762357483,217.4630216494017,417.21059788515004,217.0,29.962136435362247,5.436575541235043,35.39871197659729,6.981177789439404,1.2667221011077652,8.247899890547169,24.81322666666667,16.565326776119498,66.76006711522469,0.16312770496127785,0.03800875525597774
452,452,452,199.8597810022526,218.42260824618248,418.28238924843504,217.0,29.978967150337887,5.460565206154563,35.43953235649245,6.985099346028728,1.2723116930340133,8.257411039062742,24.81322666666667,16.555815627603927,66.72173615309977,0.16331581731102512,0.03805258543346886
453,453,453,199.91183402976893,219.23155699546095,419.1433910252299,217.0,29.986775104465337,5.480788924886524,35.46756402935186,6.986918599340424,1.2770238194985601,8.263942418838983,24.81322666666667,16.549284247827686,66.69541398281542,0.16344499552696712,0.03808268395778333
454,454,454,200.0785006964356,219.96818005730967,420.04668075374525,217.0,30.01177510446534,5.499204501432742,35.51097960589808,6.992743599340424,1.281314648833829,8.274058248174253,24.81322666666667,16.539168418492416,66.6546460912745,0.16364506730828607,0.03812930068283066
455,455,455,200.1263371877051,220.4558265653558,420.5821637530609,217.0,30.018950578155764,5.511395664133896,35.53034624228966,6.994415484710293,1.2841551897431978,8.27857067445349,24.81322666666667,16.534655992213178,66.63646052298927,0.1637343144805975,0.038150095273979216
456,456,456,200.2011895507939,221.0989487614675,421.3001383122614,217.0,30.030178432619085,5.5274737190366885,35.55765215165577,6.997031574800247,1.2879013765355485,8.284932951335795,24.81322666666667,16.528293715330875,66.61081985574444,0.16386014816431232,0.03817941452228477
457,457,457,200.32213890327532,221.700482408743,422.0226213120183,217.0,30.048320835491296,5.542512060218575,35.59083289570987,7.001258754669473,1.2914053100309282,8.2926640647004,24.81322666666667,16.52056260196627,66.57966262872006,0.16401305481893952,0.0382150417728129
458,458,458,200.34179970838008,222.731946529802,423.0737462381821,217.0,30.05126995625701,5.56829866324505,35.61956861950206,7.001945899807883,1.297413588536097,8.299359488343981,24.81322666666667,16.513867178322688,66.55267934382316,0.1641454775092261,0.038245896259649685
459,459,459,200.4110566164923,223.1845545698972,423.5956111863895,217.0,30.061658492473843,5.57961386424743,35.641272356721274,7.004366428746406,1.3000500303696514,8.304416459116057,24.81322666666667,16.50881020755061,66.53229920205436,0.16424549473143443,0.038269200272424225
460,460,460,200.44923306349787,223.73859505395816,424.18782811745604,217.0,30.06738495952468,5.593464876348954,35.660849835873634,7.005700695569251,1.3032773161893063,8.308978011758558,24.81322666666667,16.50424865490811,66.51391564918646,0.1643357135293716,0.03829022125234359
461,461,461,200.5546886492149,224.434218425748,424.9889070749629,217.0,30.083203297382234,5.610855460643701,35.69405875802593,7.009386368290061,1.3073293223299824,8.316715690620043,24.81322666666667,16.496510976046626,66.48273196249617,0.16448875003698585,0.03832587875861771
462,462,462,200.6921674838526,224.8623170707781,425.5544845546307,217.0,30.103825122577888,5.621557926769452,35.72538304934734,7.014191253560648,1.3098229969372825,8.324014250497932,24.81322666666667,16.489212416168737,66.45331797303025,0.16463310160989558,0.03835951267510568
463,463,463,200.8838765045224,225.368308936668,426.25218544119036,217.0,30.132581475678357,5.634207723416701,35.76678919909506,7.020891483833058,1.3127703995560913,8.33366188338915,24.81322666666667,16.479564783277517,66.41443696403927,0.16482391335988505,0.038403971812853224
464,464,464,201.0787447191095,226.15967521890917,427.23841993801864,217.0,30.161811707866423,5.65399188047273,35.81580358833915,7.027702127932877,1.3173801081501462,8.345082236083023,24.81322666666667,16.468144430583646,66.36841170159641,0.16504978612137858,0.03845660016628121
465,465,465,201.28390016260693,227.16601680414243,428.44991696674936,217.0,30.192585024391036,5.679150420103561,35.8717354444946,7.034872310683112,1.3232420478841298,8.358114358567242,24.81322666666667,16.455112308099427,66.31589083174227,0.16530753661057418,0.03851665603026379
466,466,466,201.55080559564604,227.92613733847048,429.47694293411655,218.0,30.232620839346904,5.698153433461762,35.93077427280866,7.044200655567829,1.3276697499965906,8.37187040556442,24.927573333333335,16.555702927768913,66.41522103409282,0.16482006547159936,0.038403075254882665
467,467,467,201.74310694999195,228.55761834321507,430.30072529320705,218.0,30.261466042498792,5.713940458580377,35.97540650107917,7.050921587902219,1.331348126849228,8.382269714751446,24.927573333333335,16.54530361858189,66.37350293723692,0.1650248004636659,0.03845077850803416
468,468,468,202.0743123851025,229.14929667439876,431.22360905950126,218.0,30.311146857765372,5.72873241685997,36.03987927462534,7.062497217859332,1.334794653128373,8.397291870987704,24.927573333333335,16.53028146234563,66.31323972575066,0.16532054713130892,0.038519687481594976
469,469,469,202.31202421831048,229.73650507508395,432.04852929339444,218.0,30.34680363274657,5.743412626877099,36.09021625962367,7.070805246429951,1.338215142062364,8.409020388492316,24.927573333333335,16.51855294484102,66.26618934765017,0.1655514507322187,0.03857348802060695
470,470,470,202.56545410930192,230.44156584084615,433.0070199501481,218.0,30.384818116395287,5.7610391460211545,36.14585726241644,7.079662621120102,1.342322121022929,8.421984742143032,24.927573333333335,16.505588591190303,66.21418126215643,0.1658066846899837,0.0386329575327662
471,471,471,202.8723364319445,230.9761360963151,433.84847252825955,218.0,30.43085046479167,5.774403402407877,36.205253867199545,7.090388158296459,1.3454359927610355,8.435824151057496,24.927573333333335,16.49174918227584,66.15866278577126,0.16607914617981442,0.038696441059896766
472,472,472,203.2088667757224,231.89536535633823,435.10423213206064,218.0,30.48133001635836,5.797384133908456,36.278714150266815,7.102149893811498,1.3507905032006704,8.452940397012169,24.927573333333335,16.474632936321164,66.08999887803424,0.16641611995535235,0.0387749559495971
473,473,473,203.46825686197957,232.62716469995752,436.0954215619371,219.0,30.520238529296932,5.815679117498938,36.33591764679587,7.111215577326186,1.3550532343772526,8.466268811703438,25.04192,16.57565118829656,66.19161465373486,0.1659174321771501,0.03865876169727597
474,474,474,203.7034742100309,233.4527236962848,437.1561979063157,220.0,30.555521131504634,5.8363180924071205,36.39183922391175,7.11943642364058,1.3598621155308592,8.479298539171438,25.156266666666667,16.67696812749523,66.29349397696225,0.1654174510177807,0.0385422660871429
475,475,475,204.1633827621528,234.0027268452201,438.1661096073729,220.0,30.624507414322917,5.850068171130503,36.47457558545342,7.13551022753724,1.3630658838734073,8.498576111410648,25.156266666666667,16.657690555256018,66.21686268466976,0.16579352538842465,0.038629891415502944
476,476,476,204.393020315644,234.52641214965192,438.9194324652959,220.0,30.6589530473466,5.8631603037412985,36.522113351087896,7.143536060031758,1.3661163507717227,8.509652410803481,25.156266666666667,16.646614255863184,66.17283270383199,0.1660096061413086,0.03868023823092492
477,477,477,204.80706505163803,234.997196896426,439.80426194806404,220.0,30.721059757745703,5.874929922410651,36.59598968015635,7.158006923554749,1.3688586719216818,8.526865595476432,25.156266666666667,16.629401071190237,66.1044076672356,0.1663454076370743,0.03875847997943833
478,478,478,205.18817881003488,235.3680597756106,440.5562385856455,220.0,30.778226821505232,5.884201494390265,36.6624283158955,7.171326849410719,1.3710189481929318,8.542345797603652,25.156266666666667,16.613920869063016,66.04287150079111,0.16664740143588863,0.038828844534562056
479,479,479,205.4990116595229,235.6757243010174,441.17473596054026,222.0,30.82485174892843,5.891893107525435,36.716744856453865,7.182190457500325,1.3728110940534264,8.555001551553751,25.384960000000007,16.829958448446256,66.29893625377488,0.16539074259663902,0.0385360430250169
480,480,480,205.85232051355564,236.2589923871535,442.11131290070915,222.0,30.877848077033345,5.906474809678838,36.78432288671218,7.19453860194877,1.3762086306551693,8.570747232603939,25.384960000000007,16.814212767396068,66.23690865534579,0.16569514813834316,0.038606969516233956
481,481,481,206.28438786255592,236.68553241344355,442.96992027599947,222.0,30.942658179383386,5.917138310336089,36.85979648971947,7.209639355796329,1.3786932263083087,8.588332582104638,25.384960000000007,16.79662741789537,66.16763397655686,0.16603511932306067,0.03868618280227314
482,482,482,206.66361585570183,237.1769281675449,443.8405440232467,223.0,30.999542378355272,5.929423204188623,36.928965582543896,7.2228933741567785,1.3815556065759493,8.604448980732728,25.49930666666667,16.894857685933943,66.25614534068616,0.16560074252261836,0.038584973007770085
483,483,483,207.01044429412335,237.370813594543,444.38125788866637,223.0,31.051566644118502,5.934270339863575,36.985836983982075,7.235015028079611,1.3826849891882131,8.617700017267824,25.49930666666667,16.881606649398847,66.20417907859003,0.16585577122861916,0.03864439469626827
484,484,484,207.2268887926913,238.3680511281396,445.59493992083094,224.0,31.084033318903696,5.959201278203491,37.04323459710719,7.242579763304562,1.3884938978214134,8.631073661125976,25.613653333333335,16.982579672207358,66.30284032971747,0.16537158302279995,0.038531578844312395
485,485,485,207.3916254012749,239.0748992383258,446.4665246396007,224.0,31.108743810191232,5.9768724809581455,37.08561629114938,7.248337307774557,1.392611288063248,8.640948595837806,25.613653333333335,16.97270473749553,66.26428692781374,0.1655607870140597,0.03857566337427592
486,486,486,207.74022379119677,239.75675761630868,447.4969814075055,224.0,31.161033568679514,5.993918940407717,37.15495250908723,7.260520821502327,1.3965831131149982,8.657103934617325,25.613653333333335,16.95654939871601,66.20121377472123,0.16587032370128227,0.03864778542239877
487,487,487,207.9799619001305,240.64171390181227,448.62167580194273,224.0,31.19699428501957,6.016042847545307,37.21303713256488,7.268899668409561,1.4017379834780568,8.670637651887617,25.613653333333335,16.94301568144572,66.14837587184901,0.1661296300560932,0.03870820380306972
488,488,488,208.13055209379132,241.1652263844648,449.2957784782561,225.0,31.219582814068698,6.029130659611621,37.24871347368032,7.274162795678007,1.4047874436895078,8.678950239367515,25.728,17.049049760632485,66.26651803728421,0.16554983766080142,0.03857311217496673
489,489,489,208.26583351647832,242.1018172758912,450.36765079236955,225.0,31.239875027471747,6.05254543189728,37.292420459369026,7.278890881400917,1.4102430856320662,8.689133967032983,25.728,17.038866032967018,66.22693576246509,0.165744090930529,0.03861837318681326
490,490,490,208.54936158474308,242.9152381022804,451.46459968702345,225.0,31.28240423771146,6.072880952557011,37.355285190268475,7.288800187386771,1.4149812619457836,8.703781449332554,25.728,17.02421855066745,66.17000369506937,0.16602348973452655,0.038683473108144684
491,491,491,208.67603875480077,243.63197611918224,452.308014873983,225.0,31.301405813220114,6.090799402979556,37.39220521619967,7.293227554480287,1.4191562608942365,8.712383815374524,25.728,17.01561618462548,66.13656788178434,0.16618757873866521,0.038721705846109
492,492,492,208.8089162752985,244.2507257072928,453.0596419825913,225.0,31.321337441294773,6.10626814268232,37.42760558397709,7.297871623821682,1.4227604772449807,8.720632101066663,25.728,17.00736789893334,66.10450831364015,0.16634491370656485,0.03875836489362961
493,493,493,208.9559112823345,244.90190908933263,453.8578203716671,225.0,31.343386692350176,6.122547727233316,37.46593441958349,7.303009099317592,1.4265536204453628,8.729562719762955,25.728,16.99843728023705,66.0697966427124,0.16651526408703773,0.0387980565322798
494,494,494,209.1959549174805,245.5971932784581,454.79314819593856,225.0,31.37939323762207,6.139929831961453,37.51932306958352,7.3113986243659435,1.4306036508470186,8.742002275212961,25.728,16.98599772478704,66.02144638054665,0.16675254697592676,0.03885334344539094
495,495,495,209.36926594975367,246.07660687334504,455.44587282309874,225.0,31.40538989246305,6.151915171833626,37.55730506429668,7.317455844943891,1.433396235037235,8.750852079981126,25.728,16.977147920018876,65.98704881848133,0.16692135584131856,0.03889267591102723
496,496,496,209.6133217291333,246.62539232755603,456.23871405668933,225.0,31.441998259369996,6.165634808188901,37.60763306755889,7.3259855944332095,1.4365929103080142,8.762578504741224,25.728,16.965421495258777,65.94147036403443,0.1671450358558173,0.03894479335440544
497,497,497,209.7706185304065,247.1924799136448,456.9630984440513,225.0,31.46559277956097,6.179811997841121,37.64540477740209,7.331483117637707,1.4398961954969811,8.771379313134688,25.728,16.956620686865314,65.90726324185835,0.1673129101217871,0.03898390805837639
498,498,498,209.8931378382416,247.77414365651757,457.6672814947592,225.0,31.48397067573624,6.1943535914129395,37.67832426714918,7.335765167446545,1.443284386799215,8.77904955424576,25.728,16.948950445754242,65.87745042659454,0.16745921896510746,0.03901799801887004
499,499,499,210.0899091105725,248.25724008466716,458.3471491952397,225.0,31.513486366585873,6.2064310021166795,37.71991736870255,7.342642323414509,1.4460984234931864,8.788740746907695,25.728,16.939259253092306,65.83978254466848,0.16764407719423358,0.03906106998625643
500,500,500,210.19033862284056,248.66927491201068,458.85961353485123,225.0,31.52855079342608,6.216731872800267,37.745282666226345,7.346152334868277,1.4484985263624623,8.794650861230739,25.728,16.933349138769263,65.81681101822629,0.16775681184989485,0.039087337161025505
501,501,501,210.26847630083512,249.1408441869014,459.4093204877365,225.0,31.540271445125267,6.228521104672535,37.7687925497978,7.348883246714188,1.4512454173887008,8.800128664102889,25.728,16.927871335897112,65.79551980681401,0.16786130022132356,0.039111682951568395
502,502,502,210.4842542678869,249.64265626791376,460.1269105358007,225.0,31.572638140183034,6.241066406697844,37.81370454688088,7.356424686662647,1.454168472760598,8.810593159423245,25.728,16.917406840576756,65.75484623980394,0.16806090909724836,0.03915819181965887
503,503,503,210.61558906728584,250.1452238390549,460.76081290634073,225.0,31.592338360092874,6.2536305959763725,37.84596895606925,7.3610148379016405,1.457095928862495,8.818110766764136,25.728,16.909889233235866,65.72562668390806,0.16820430647141887,0.0391916034078406
504,504,504,210.88438427089017,250.8185476526165,461.70293192350664,225.0,31.632657640633525,6.270463691315413,37.90312133194894,7.370409230267612,1.4610180400764914,8.831427270344102,25.728,16.8965727296559,65.67386788578942,0.16845831703088418,0.03925078786819601
505,505,505,211.04360283083585,251.0352061680629,462.07880899889875,226.0,31.656540424625376,6.275880154201573,37.93242057882695,7.375973918937713,1.4622800759289667,8.83825399486668,25.842346666666668,17.004092671799988,65.79933661261924,0.16784256893286262,0.03910731856135699
506,506,506,211.22049781697743,251.68087453634783,462.90137235332526,226.0,31.683074672546613,6.292021863408696,37.97509653595531,7.382156398703361,1.4660410941742261,8.848197492877587,25.842346666666668,16.994149173789083,65.76085907751315,0.16803140060157218,0.03915131634016631
507,507,507,211.46007388896768,252.29681143715945,463.75688532612713,226.0,31.71901108334515,6.307420285928987,38.026431369274135,7.390529582419421,1.469628926621454,8.860158509040875,25.842346666666668,16.982188157625792,65.71457451861619,0.16825854588174396,0.039204241190446354
508,508,508,211.6523877133909,253.2814080526605,464.9337957660514,226.0,31.747858157008636,6.332035201316513,38.07989335832515,7.397250950583013,1.4753642019067477,8.872615152489761,25.842346666666668,16.969731514176907,65.666372071642,0.16849510335542103,0.0392593590818131
509,509,509,211.8028599362696,254.0613753054644,465.86423524173404,226.0,31.77042899044044,6.35153438263661,38.12196337307705,7.402509954772623,1.4799075111543303,8.882417465926952,25.842346666666668,16.959929200739715,65.62844086685,0.1686812538631728,0.03930273215011926
510,510,510,211.9365249301605,254.8234888149003,466.76001374506075,226.0,31.790478739524072,6.370587220372507,38.16106595989658,7.4071815463091095,1.4843468223467944,8.891528368655903,25.842346666666668,16.950818298010766,65.59318515711718,0.16885427415883444,0.03934304587900842
511,511,511,212.1446662475094,255.467422816724,467.6120890642334,226.0,31.82169993712641,6.3866855704181,38.20838550754451,7.414456085350454,1.4880977379074174,8.902553823257872,25.842346666666668,16.939792843408796,65.55052086372237,0.16906365268825005,0.039391831076362266
512,512,512,212.3410498863236,256.0124042498272,468.35345413615084,226.0,31.851157482948537,6.400310106245681,38.25146758919422,7.42131969352701,1.4912722547552437,8.912591948282254,25.842346666666668,16.929754718384416,65.51167715825763,0.16925428136811602,0.03943624755877103
513,513,513,212.63386673630475,256.47175931478733,469.1056260510921,226.0,31.89508001044571,6.411793982869684,38.30687399331539,7.431553642433851,1.4939479980086363,8.925501640442487,25.842346666666668,16.91684502622418,65.46172158600734,0.1694994424482982,0.039493370090453485
514,514,514,212.8949715794651,256.9619250970508,469.85689667651593,226.0,31.934245736919763,6.424048127426271,38.35829386434604,7.440679256702305,1.4968032136903213,8.937482470392627,25.842346666666668,16.90486419627404,65.41536035533167,0.16972696400153114,0.03954638261235676
515,515,515,213.16276082012456,257.6206195014488,470.78338032157336,226.0,31.974414123018683,6.440515487536221,38.41492961055491,7.450038490663354,1.5006401085959395,8.950678599259293,25.842346666666668,16.891668067407373,65.3642963825552,0.16997756464847305,0.039604772563094214
516,516,516,213.32249333233585,258.2276862351321,471.550179567468,228.0,31.998373999850376,6.455692155878303,38.45406615572868,7.455621141965138,1.5041762723196448,8.959797414284782,26.07104,17.111242585715218,65.6331415460036,0.16865818489354686,0.03929735708019642
517,517,517,213.56020762133303,258.9617772116728,472.52198483300583,228.0,32.034031143199954,6.474044430291821,38.50807557349177,7.4639292563655895,1.5084523522579945,8.972381608623584,26.07104,17.098658391376418,65.58487268392983,0.16889506830478848,0.039352550915015716
518,518,518,213.68533448539023,259.31931139655995,473.0046458819502,229.0,32.05280017280853,6.482982784913999,38.53578295772253,7.468302440264388,1.510534988884962,8.97883742914935,26.18538666666667,17.206549237517322,65.71050279513658,0.16827852819966171,0.03920889707052118
519,519,519,213.82255960826757,259.9571708528916,473.77973046115915,229.0,32.07338394124013,6.4989292713222895,38.57231321256242,7.473098458308951,1.5142505202180936,8.987348978527045,26.18538666666667,17.198037688139625,65.67799783545793,0.16843804896315467,0.03924606540841504
520,520,520,213.96398864511204,260.3970560725379,474.36104471765,230.0,32.094598296766804,6.509926401813448,38.60452469858025,7.4780414031466655,1.5168128516225337,8.9948542547692,26.29973333333334,17.30487907856414,65.7986864704489,0.16784575955904457,0.03910806197725739
521,521,521,214.14359663991857,260.7996404749858,474.9432371149044,230.0,32.12153949598778,6.5199910118746445,38.64153050786243,7.484318702565154,1.5191579057667923,9.003476608331946,26.29973333333334,17.296256725001392,65.76590152372161,0.16800665438201054,0.03914555047100846
522,522,522,214.33817090944945,261.77751765992065,476.1156885693701,230.0,32.15072563641741,6.544437941498017,38.69516357791543,7.491119073285257,1.524854040369038,9.015973113654296,26.29973333333334,17.283760219679046,65.71838581257748,0.16823984164311057,0.039199883102844765
523,523,523,214.58968141137683,262.20672694919904,476.79640836057587,230.0,32.188452211706526,6.555168173729976,38.7436203854365,7.499909365327621,1.5273541844790846,9.027263549806706,26.29973333333334,17.27246978352663,65.67545596226563,0.1684505234149413,0.03924897195568133
524,524,524,214.73290163211053,262.7638466012494,477.4967482333599,230.0,32.20993524481658,6.569096165031235,38.77903140984781,7.504914912042263,1.5305994064522779,9.035514318494542,26.29973333333334,17.264219014838798,65.644083900111,0.16860448439064266,0.039284844863019745
525,525,525,214.96599650755036,263.1571552063556,478.12315171390594,230.0,32.24489947613255,6.57892888015889,38.82382835629144,7.513061577938885,1.5328904290770216,9.045952007015906,26.29973333333334,17.253781326317434,65.60439646910525,0.16879925372300628,0.03933022611746046
526,526,526,215.2023021573486,263.75726120453714,478.9595633618858,230.0,32.28034532360229,6.593931530113429,38.87427685371572,7.521320460399334,1.5363860465164292,9.057706506915764,26.29973333333334,17.242026826417575,65.55970209996136,0.1690185950161553,0.03938133263876419
527,527,527,215.49370275093213,264.1640209961893,479.65772374712145,230.0,32.324055412639815,6.604100524904734,38.928155937544545,7.531504911145078,1.538755422302803,9.07026033344788,26.29973333333334,17.22947299988546,65.51196843523935,0.16925285190236758,0.03943591449325165
528,528,528,215.755004399159,265.1435043986885,480.8985087978475,230.0,32.36325065987385,6.628587609967212,38.99183826984106,7.540637403750607,1.5444609131223606,9.085098316872967,26.29973333333334,17.21463501646037,65.45554967525791,0.1695297316080046,0.039500427464665075
529,529,529,215.92525998018945,265.537111636214,481.4623716164034,230.0,32.38878899702841,6.63842779090535,39.02721678793377,7.546587836307621,1.5467536752809468,9.093341511588568,26.29973333333334,17.206391821744774,65.42420641176882,0.16968355125188594,0.03953626744168942
530,530,530,216.05411085569995,265.9837352385613,482.0378460942612,230.0,32.40811662835499,6.649593380964032,39.057710009319024,7.551091174406713,1.5493552577646197,9.100446432171331,26.29973333333334,17.199286901162008,65.39719123069183,0.16981613047530011,0.03956715840074492
531,531,531,216.1684249929121,266.5852047033989,482.753629696311,230.0,32.425263748936814,6.664630117584974,39.08989386652179,7.555086453502278,1.552858817397299,9.107945270899577,26.29973333333334,17.191788062433762,65.36867824680259,0.1699560602892252,0.039599762047389464
532,532,532,216.33872829817605,267.04656052691547,483.3852888250915,230.0,32.45080924472641,6.676164013172887,39.126973257899294,7.561038554021254,1.5555462150692827,9.116584769090537,26.29973333333334,17.183148564242803,65.33582811071392,0.17011727503434476,0.039637325083002335
533,533,533,216.5312030504154,267.6846845841945,484.2158876346099,230.0,32.47968045756231,6.692117114604862,39.17179757216717,7.567765546612018,1.5592632877029329,9.12702883431495,26.29973333333334,17.172704499018387,65.29611643344312,0.17031216335724858,0.03968273406223891
534,534,534,216.6821369638544,268.49136569331745,485.17350265717187,230.0,32.502320544578154,6.712284142332937,39.21460468691109,7.57304068688671,1.5639622051635744,9.137002892050285,26.29973333333334,17.162730441283053,65.25819187501159,0.17049828124743951,0.03972609953065341
535,535,535,216.7532766990432,269.3309168403125,486.08419353935574,231.0,32.51299150485648,6.7332729210078135,39.2462644258643,7.575527020631561,1.5688525905948207,9.14437961122638,26.414080000000002,17.26970038877362,65.38066208921008,0.16989724859681513,0.03958605892305792
536,536,536,216.8654369064506,270.26323649213555,487.12867339858616,231.0,32.52981553596759,6.756580912303389,39.286396448270985,7.579447019880449,1.5742833525666897,9.15373037244714,26.414080000000002,17.260349627552863,65.34526141948864,0.17007098029554538,0.03962653840886207
537,537,537,216.94948152771076,270.78208596861856,487.7315674963293,231.0,32.542422229156614,6.769552149215464,39.31197437837208,7.582384379393491,1.5773056507672032,9.159690030160695,26.414080000000002,17.25438996983931,65.32269899174723,0.17018170726568,0.03965233779290344
538,538,538,217.08010988924943,271.356449330356,488.43655921960544,231.0,32.56201648338741,6.7839112332589,39.34592771664631,7.586949840629267,1.5806513173493237,9.167601157978591,26.414080000000002,17.24647884202141,65.29274857205479,0.1703286914140533,0.039686585099474425
539,539,539,217.18744453699816,271.69413369902867,488.8815782360268,231.0,32.57811668054972,6.792353342475717,39.37047002302543,7.590701186568085,1.5826183287968423,9.173319515364927,26.414080000000002,17.240760484635075,65.2710996734888,0.17043493516461228,0.03971133989335466
540,540,540,217.28121392774315,272.3670773780148,489.648291305758,231.0,32.59218208916147,6.80917693445037,39.40135902361184,7.593978426774623,1.5865382257269365,9.18051665250156,26.414080000000002,17.233563347498443,65.24385232231613,0.17056865378186944,0.03974249633117558
541,541,541,217.41732024592343,272.8095297471222,490.2268499930457,231.0,32.612598036888514,6.820238243678055,39.43283628056657,7.598735342595024,1.589115510776987,9.18785085337201,26.414080000000002,17.226229146627993,65.21608606708239,0.17070491896349163,0.039774246118493554
542,542,542,217.50829565318696,273.90870423203137,491.41699988521833,231.0,32.626244347978044,6.847717605800785,39.473961953778826,7.601914933078885,1.595518202151583,9.197433135230469,26.414080000000002,17.216646864769533,65.17980889271756,0.17088295218086072,0.03981572785814056
543,543,543,217.6939311296962,274.50260332711133,492.1965344568075,231.0,32.65408966945443,6.862565083177784,39.51665475263221,7.608402892982882,1.5989776643804237,9.207380557363306,26.414080000000002,17.206699442636697,65.14214934851677,0.17106776949191435,0.03985879029161604
544,544,544,217.9215287450686,275.1302666343737,493.0517953794423,231.0,32.68822931176029,6.878256665859343,39.566485977619635,7.616357429640147,1.602633803145227,9.218991232785374,26.414080000000002,17.195088767214628,65.09819296077936,0.17128348908060448,0.03990905295578084
545,545,545,218.0214778690172,275.6987061090798,493.720183978097,231.0,32.70322168035258,6.892467652726996,39.59568933307958,7.6198506515221505,1.6059449630853901,9.225795614607541,26.414080000000002,17.18828438539246,65.07243252610903,0.17140991053281202,0.0399385091541452
546,546,546,218.23792714733975,276.57006226633285,494.8079894136726,232.0,32.73568907210096,6.914251556658321,39.64994062875928,7.6274155537995245,1.6110206127013889,9.238436166500913,26.528426666666668,17.289990500165757,65.17533330346676,0.17090491650327277,0.03982084554526256
547,547,547,218.42887534125185,277.27213813104294,495.7010134722948,232.0,32.764331301187774,6.931803453276074,39.69613475446385,7.634089193176751,1.6151102046133252,9.249199397790077,26.528426666666668,17.27922726887659,65.13476085857808,0.1711040291140683,0.03986723878357792
548,548,548,218.5078275864289,277.8809255401324,496.3887531265613,232.0,32.77617413796433,6.947023138503311,39.723197276467644,7.63684857414569,1.6186563912712715,9.25550496541696,26.528426666666668,17.272921701249707,65.1109917609753,0.1712206779158088,0.03989441795438345
549,549,549,218.71702722778664,278.2967304775045,497.01375770529114,232.0,32.807554084168,6.9574182619376135,39.76497234610561,7.644160101611144,1.621078455031464,9.265238556642608,26.528426666666668,17.26318811002406,65.07430058683236,0.17140074287114487,0.039936373088976754
550,550,550,218.87847401668404,278.779074418628,497.65754843531204,233.0,32.83177110250261,6.969476860465701,39.801247962968304,7.649802666883108,1.6238881084885084,9.273690775371616,26.642773333333334,17.36908255796172,65.19247204731083,0.17082080670801847,0.03980124796296831
551,551,551,218.9821525292348,279.3191231719864,498.30127570122124,233.0,32.84732287938522,6.98297807929966,39.83030095868488,7.653426230896756,1.6270338924768208,9.280460123373578,26.642773333333334,17.36231320995976,65.16706422689639,0.17094549767675915,0.03983030095868488
552,552,552,219.145278576074,279.76179938701404,498.907077963088,233.0,32.871791786411094,6.994044984675352,39.86583677108645,7.6591274862337855,1.629612481429357,9.288739967663142,26.642773333333334,17.35403336567019,65.13598696558438,0.17109801189307489,0.039865836771086446
553,553,553,219.3967467669844,280.3616947676208,499.7584415346052,233.0,32.90951201504766,7.009042369190521,39.91855438423818,7.667916299506105,1.6331068720213915,9.301023171527497,26.642773333333334,17.341750161805837,65.08988364251557,0.1713242677435115,0.039918554384238185
554,554,554,219.54006092932468,281.2653495828957,500.80541051222036,234.0,32.931009139398704,7.031633739572392,39.962642878971096,7.672925129479898,1.6383706613203675,9.311295790800266,26.75712,17.445824209199735,65.20068007767553,0.1707805251238081,0.03979186235384729
